person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
24.0,1,37244.0,1,6500.0,10.99,0.17,3.0,589,1,0,0,0,1,0,0,0,0,1
22.0,4,37220.0,0,6500.0,13.85,0.17,3.0,615,0,0,0,0,1,1,0,0,0,0
22.0,3,63256.0,0,3000.0,7.05,0.05,2.0,683,1,0,0,0,0,0,0,0,0,0
22.0,2,38563.0,0,6500.0,8.32,0.17,3.0,658,1,0,0,0,1,1,0,0,0,0
26.0,4,39363.0,2,6500.0,14.22,0.17,2.0,666,1,0,0,0,1,0,0,1,0,0
23.0,2,39718.0,0,6500.0,7.88,0.16,4.0,606,0,0,0,0,1,1,0,0,0,0
22.0,3,39540.0,2,6500.0,11.83,0.16,2.0,603,1,0,0,0,1,0,0,0,1,0
22.0,4,40545.0,1,6500.0,6.17,0.16,4.0,651,0,0,0,0,1,0,0,1,0,0
23.0,3,40606.0,0,6500.0,7.51,0.16,2.0,661,1,0,0,0,1,1,0,0,0,0
24.0,2,56092.0,1,15250.0,12.53,0.27,2.0,571,0,1,0,0,0,0,0,0,1,0
25.0,2,43127.0,5,6500.0,12.68,0.15,2.0,559,1,0,0,0,1,0,0,1,0,0
22.0,1,63400.0,0,4800.0,8.59,0.08,2.0,649,1,0,0,0,0,0,0,0,1,0
21.0,3,63441.0,0,16000.0,12.87,0.25,4.0,604,1,0,0,0,0,1,0,0,0,0
22.0,2,44217.0,0,6500.0,11.01,0.15,3.0,565,0,0,0,0,1,0,0,0,1,0
26.0,3,56486.0,4,5000.0,19.16,0.09,3.0,675,0,1,0,0,0,1,0,0,0,0
24.0,3,46361.0,2,6500.0,11.34,0.14,3.0,657,1,0,0,0,1,0,0,0,1,0
26.0,4,63092.0,3,3600.0,11.89,0.06,2.0,627,1,0,0,0,0,1,0,0,0,0
25.0,2,63690.0,0,6000.0,9.32,0.09,2.0,647,1,0,0,0,0,0,0,1,0,0
26.0,2,63389.0,4,3000.0,9.63,0.05,3.0,637,1,0,0,0,0,0,0,0,1,0
21.0,2,63289.0,0,7000.0,13.47,0.11,3.0,572,1,0,0,0,0,1,0,0,0,0
23.0,1,63278.0,0,9250.0,13.16,0.15,3.0,545,1,0,0,1,0,0,0,1,0,0
22.0,1,41844.0,0,6500.0,13.22,0.16,3.0,607,0,1,0,0,1,0,0,0,1,0
26.0,2,63974.0,2,3600.0,10.51,0.06,3.0,629,0,0,0,0,0,0,0,0,0,0
25.0,3,49005.0,3,6500.0,11.89,0.13,4.0,647,1,0,0,0,1,0,0,0,0,0
26.0,3,48807.0,6,6500.0,11.01,0.13,4.0,694,0,0,0,0,1,0,0,0,0,1
21.0,1,48967.0,0,6500.0,5.79,0.13,3.0,611,1,0,0,0,1,0,0,0,0,1
24.0,4,63563.0,5,5000.0,8.32,0.08,2.0,671,0,0,0,0,0,0,0,0,1,0
22.0,2,63632.0,2,6400.0,11.34,0.1,4.0,577,1,0,0,0,0,1,0,0,0,0
22.0,2,43218.0,1,6500.0,15.95,0.15,2.0,640,0,1,0,0,1,0,1,0,0,0
20.0,1,51391.0,0,6500.0,11.71,0.13,2.0,630,0,0,0,0,1,0,0,0,0,1
25.0,4,51261.0,1,6500.0,13.49,0.13,3.0,660,1,0,0,0,1,0,0,1,0,0
23.0,1,44370.0,5,6500.0,17.49,0.15,2.0,676,0,1,0,0,1,0,0,0,0,0
22.0,3,51873.0,0,6500.0,5.99,0.13,2.0,667,1,0,0,0,1,1,0,0,0,0
23.0,1,51565.0,5,6500.0,10.37,0.13,3.0,640,1,0,0,0,1,0,0,0,1,0
25.0,1,64114.0,0,1750.0,11.89,0.03,2.0,626,1,0,0,0,0,0,1,0,0,0
23.0,3,63857.0,2,7500.0,10.59,0.12,3.0,624,1,0,0,0,0,1,0,0,0,0
21.0,3,52390.0,0,6500.0,12.73,0.12,3.0,613,1,0,0,0,1,1,0,0,0,0
23.0,4,63492.0,0,4750.0,13.35,0.07,4.0,610,1,0,0,0,0,0,0,0,0,1
23.0,2,54596.0,5,6500.0,10.96,0.12,3.0,676,1,0,0,0,1,0,0,0,0,1
21.0,1,54847.0,0,6500.0,10.74,0.12,2.0,636,0,0,0,0,1,0,0,0,0,1
26.0,4,55517.0,1,6500.0,10.99,0.12,4.0,661,1,0,0,0,1,0,0,1,0,0
22.0,4,57007.0,0,15000.0,12.86,0.26,4.0,622,0,1,0,0,0,0,0,0,0,0
23.0,3,63604.0,0,15000.0,16.49,0.24,2.0,611,0,0,0,0,0,0,0,0,0,1
22.0,2,56560.0,0,9500.0,12.69,0.17,4.0,616,0,1,0,0,0,0,0,0,0,0
22.0,3,63919.0,0,4000.0,10.65,0.06,4.0,537,0,0,0,0,0,0,0,0,0,0
22.0,1,55065.0,0,6500.0,13.99,0.12,2.0,648,0,1,0,0,1,0,0,1,0,0
22.0,4,64082.0,0,8000.0,15.23,0.12,3.0,589,0,0,0,0,0,0,0,0,0,0
23.0,4,56660.0,0,5000.0,7.49,0.09,3.0,608,0,1,0,0,0,0,0,1,0,0
22.0,2,64620.0,3,6500.0,10.65,0.1,4.0,612,1,0,0,0,1,1,0,0,0,0
21.0,4,67757.0,0,6500.0,13.98,0.1,4.0,659,1,0,0,0,1,0,0,0,0,0
22.0,2,71698.0,0,6500.0,10.95,0.09,3.0,667,1,0,0,0,1,1,0,0,0,0
26.0,3,63978.0,4,15250.0,9.63,0.24,2.0,664,0,0,0,0,0,0,0,0,1,0
25.0,2,63889.0,5,7000.0,5.79,0.11,4.0,660,0,0,0,0,0,0,1,0,0,0
22.0,2,73167.0,0,6500.0,9.25,0.09,2.0,677,0,0,0,0,1,0,0,0,1,0
25.0,3,63878.0,0,9000.0,7.88,0.14,4.0,602,1,0,0,0,0,0,0,0,0,0
21.0,2,75542.0,0,6500.0,11.01,0.09,4.0,521,1,0,0,0,1,0,0,1,0,0
22.0,3,76758.0,0,6500.0,11.86,0.08,2.0,672,0,0,0,0,1,0,0,0,0,0
25.0,3,80156.0,5,6500.0,10.25,0.08,3.0,725,0,0,0,0,1,0,0,0,0,0
22.0,2,64003.0,1,6400.0,14.54,0.1,4.0,643,0,0,0,0,0,0,0,0,1,0
25.0,3,57073.0,2,2000.0,12.69,0.04,3.0,540,0,1,0,0,0,0,0,0,1,0
23.0,3,84651.0,0,6500.0,13.23,0.08,3.0,624,1,0,0,0,1,0,0,0,0,1
25.0,3,88007.0,3,6500.0,7.74,0.07,2.0,683,0,0,0,0,1,0,1,0,0,0
24.0,4,88300.0,0,6500.0,11.01,0.07,4.0,703,1,0,0,0,1,0,0,0,0,0
26.0,3,64097.0,2,4000.0,7.4,0.06,3.0,642,1,0,0,0,0,0,0,0,1,0
22.0,3,63929.0,2,5000.0,9.63,0.08,4.0,607,0,0,0,0,0,1,0,0,0,0
25.0,3,64325.0,3,11000.0,8.94,0.17,3.0,610,1,0,0,0,0,0,0,0,0,0
24.0,3,64267.0,1,8000.0,9.38,0.12,2.0,619,1,0,0,0,0,0,1,0,0,0
23.0,2,64659.0,0,8000.0,7.51,0.12,2.0,663,1,0,0,0,0,0,0,0,1,0
25.0,1,90886.0,3,6500.0,13.57,0.07,2.0,598,1,0,0,0,1,1,0,0,0,0
23.0,2,64109.0,0,2625.0,11.71,0.04,3.0,657,0,0,0,0,0,1,0,0,0,0
23.0,3,97267.0,4,6500.0,7.51,0.07,3.0,670,0,0,0,0,1,0,0,0,0,1
23.0,1,101741.0,1,6500.0,11.01,0.06,3.0,638,1,0,0,0,1,0,0,0,0,1
25.0,2,101928.0,3,6500.0,11.89,0.06,4.0,613,1,0,0,0,1,1,0,0,0,0
24.0,3,64270.0,2,3600.0,7.9,0.06,3.0,621,1,0,0,0,0,0,0,0,0,0
25.0,1,103754.0,3,6500.0,12.98,0.06,4.0,633,1,0,0,0,1,0,0,0,0,0
25.0,1,57142.0,2,6000.0,5.42,0.11,4.0,619,0,1,0,0,0,0,0,1,0,0
22.0,3,64448.0,2,4000.0,10.99,0.06,2.0,684,1,0,0,0,0,0,0,0,0,1
22.0,3,64360.0,2,4800.0,17.49,0.07,3.0,629,0,0,0,1,0,1,0,0,0,0
24.0,2,111211.0,3,6500.0,9.88,0.06,3.0,595,0,0,0,0,1,1,0,0,0,0
23.0,1,111352.0,0,6500.0,8.0,0.06,2.0,633,0,0,0,0,1,0,0,0,1,0
22.0,4,64128.0,0,7000.0,6.99,0.11,4.0,579,1,0,0,1,0,0,0,1,0,0
24.0,2,114911.0,1,6500.0,8.49,0.06,2.0,578,1,0,0,0,1,0,0,0,1,0
26.0,2,64745.0,4,1925.0,6.76,0.03,4.0,698,1,0,0,0,0,0,0,1,0,0
22.0,1,64513.0,0,7000.0,6.76,0.11,2.0,607,1,0,0,0,0,0,0,0,1,0
24.0,3,64506.0,4,4000.0,7.88,0.06,4.0,536,1,0,0,0,0,1,0,0,0,0
22.0,1,64559.0,0,6000.0,13.98,0.09,3.0,642,1,0,0,0,0,0,0,0,1,0
22.0,4,57573.0,1,6550.0,10.65,0.11,2.0,686,0,0,0,0,1,0,0,0,0,1
23.0,1,54998.0,0,6575.0,8.0,0.12,4.0,489,1,0,0,0,1,0,0,1,0,0
24.0,3,104441.0,2,6575.0,6.99,0.06,3.0,567,1,0,0,0,1,1,0,0,0,0
24.0,4,26741.0,1,6600.0,12.68,0.25,4.0,586,0,1,0,0,1,1,0,0,0,0
26.0,4,57291.0,0,5000.0,12.87,0.09,4.0,671,0,1,0,0,0,0,0,1,0,0
23.0,4,27124.0,0,6600.0,11.11,0.24,2.0,512,1,0,0,0,1,1,0,0,0,0
26.0,1,35609.0,1,6600.0,11.01,0.19,3.0,642,0,0,0,0,1,1,0,0,0,0
24.0,2,36878.0,4,6600.0,13.06,0.18,2.0,642,0,1,0,0,1,0,1,0,0,0
22.0,1,37071.0,2,6600.0,10.33,0.18,2.0,641,0,0,0,0,1,0,0,1,0,0
23.0,3,42595.0,0,6600.0,7.49,0.15,3.0,616,1,0,0,0,1,1,0,0,0,0
26.0,4,43010.0,4,6600.0,8.59,0.15,4.0,638,0,0,0,0,1,0,0,1,0,0
25.0,3,44788.0,0,6600.0,11.49,0.15,4.0,679,1,0,0,0,1,0,0,1,0,0
25.0,1,64594.0,5,7200.0,9.91,0.11,3.0,620,1,0,0,1,0,0,1,0,0,0
22.0,4,47824.0,3,6600.0,11.01,0.14,2.0,647,0,0,0,0,1,0,0,1,0,0
25.0,4,64665.0,5,6000.0,6.62,0.09,3.0,681,0,0,0,0,0,0,1,0,0,0
26.0,2,49975.0,3,6600.0,13.85,0.13,4.0,638,1,0,0,0,1,0,0,0,0,0
26.0,2,50250.0,4,6600.0,8.0,0.13,2.0,605,1,0,0,0,1,0,0,0,0,0
25.0,1,51350.0,7,6600.0,10.65,0.13,4.0,640,1,0,0,0,1,0,0,1,0,0
22.0,3,51398.0,0,6600.0,16.89,0.13,3.0,608,0,1,0,0,1,0,0,1,0,0
23.0,1,58800.0,2,6600.0,11.11,0.11,2.0,621,1,0,0,0,1,1,0,0,0,0
26.0,4,64657.0,1,2500.0,9.91,0.04,2.0,647,0,0,0,1,0,0,1,0,0,0
23.0,1,63481.0,1,6600.0,7.49,0.1,3.0,677,1,0,0,0,1,0,0,0,0,0
24.0,4,64524.0,4,8000.0,6.03,0.12,2.0,652,0,0,0,0,0,0,1,0,0,0
25.0,3,57482.0,5,12000.0,6.62,0.21,2.0,640,0,1,0,0,0,1,0,0,0,0
22.0,3,64554.0,0,1000.0,15.27,0.02,4.0,626,1,0,0,0,0,0,0,0,0,0
24.0,2,63305.0,0,6600.0,11.01,0.1,3.0,599,1,0,0,0,1,0,1,0,0,0
21.0,2,64290.0,1,3000.0,7.51,0.05,4.0,492,1,0,0,1,0,0,0,1,0,0
26.0,4,64333.0,4,11500.0,14.65,0.18,4.0,713,0,0,0,0,0,0,0,1,0,0
26.0,1,65919.0,2,6600.0,11.97,0.1,4.0,601,0,0,0,0,1,0,0,0,1,0
22.0,1,73248.0,0,6600.0,10.59,0.09,2.0,686,0,0,0,0,1,0,0,0,0,0
25.0,2,64605.0,3,10800.0,7.51,0.17,2.0,627,1,0,0,0,0,0,0,0,0,1
22.0,1,73212.0,0,6600.0,10.99,0.09,2.0,536,1,0,0,0,1,0,0,0,1,0
26.0,3,64773.0,2,2800.0,6.03,0.04,4.0,678,0,0,0,0,0,0,1,0,0,0
22.0,4,77509.0,0,6600.0,8.9,0.09,3.0,572,0,0,0,0,1,0,0,1,0,0
26.0,4,64333.0,4,12000.0,5.99,0.19,4.0,592,1,0,0,0,0,0,0,0,0,1
22.0,1,64798.0,0,5025.0,7.49,0.08,3.0,648,0,0,0,0,0,0,0,0,0,0
23.0,2,85052.0,1,6600.0,12.84,0.08,3.0,646,1,0,0,0,1,0,0,0,0,1
26.0,1,65007.0,7,6000.0,9.99,0.09,2.0,659,0,0,0,1,0,0,0,0,0,1
25.0,3,117172.0,4,6600.0,11.01,0.06,2.0,646,0,0,0,0,1,0,0,0,0,1
25.0,3,123079.0,3,6600.0,10.99,0.05,2.0,691,1,0,0,0,1,0,0,0,0,1
25.0,1,64356.0,6,12375.0,13.49,0.19,3.0,619,0,0,0,0,0,0,0,0,0,1
24.0,4,64562.0,0,15000.0,11.01,0.23,2.0,648,0,0,0,0,0,0,0,0,0,1
22.0,4,64481.0,3,7350.0,14.79,0.11,4.0,672,1,0,0,0,0,0,0,0,0,1
25.0,2,16991.0,2,6625.0,8.63,0.39,3.0,615,0,1,0,0,1,0,0,0,0,0
23.0,1,21465.0,0,6625.0,6.03,0.31,3.0,595,0,1,0,0,1,1,0,0,0,0
21.0,1,34659.0,0,6625.0,13.06,0.19,2.0,675,0,1,0,0,1,0,0,0,0,0
22.0,1,57324.0,1,24000.0,10.37,0.42,4.0,646,0,1,0,0,0,0,0,1,0,0
26.0,3,34887.0,3,6625.0,12.92,0.19,2.0,620,1,0,0,0,1,1,0,0,0,0
24.0,3,64512.0,1,6850.0,6.92,0.11,2.0,706,1,0,0,0,0,0,0,0,0,1
22.0,1,64285.0,0,5000.0,5.42,0.08,3.0,615,1,0,0,0,0,0,0,0,1,0
24.0,3,61110.0,3,6625.0,11.22,0.11,2.0,673,1,0,0,0,1,0,0,1,0,0
24.0,3,64560.0,1,10000.0,14.91,0.15,4.0,632,1,0,0,0,0,0,1,0,0,0
24.0,2,69259.0,0,6625.0,11.22,0.1,4.0,636,0,0,0,0,1,0,0,0,0,1
25.0,2,41519.0,3,6650.0,8.9,0.16,3.0,661,1,0,0,0,1,0,0,0,0,1
24.0,1,68317.0,0,6650.0,12.69,0.1,2.0,622,0,0,0,0,1,0,0,0,0,1
21.0,2,64263.0,0,18000.0,13.8,0.28,3.0,663,0,0,0,0,0,0,0,0,0,1
22.0,2,88030.0,1,6650.0,11.01,0.08,4.0,667,1,0,0,0,1,0,0,0,1,0
22.0,3,14840.0,1,6700.0,7.66,0.45,4.0,543,0,1,0,0,1,1,0,0,0,0
21.0,3,26675.0,0,6700.0,6.92,0.25,4.0,550,0,1,0,0,1,0,0,0,0,0
23.0,3,31075.0,2,6700.0,13.8,0.22,3.0,673,0,0,0,0,1,1,0,0,0,0
22.0,3,64770.0,3,6600.0,14.46,0.1,4.0,686,1,0,0,0,0,0,0,0,0,1
26.0,2,64553.0,5,8000.0,11.01,0.12,2.0,604,1,0,0,0,0,0,0,0,0,0
22.0,3,34173.0,0,6700.0,15.31,0.2,3.0,696,0,1,0,0,1,0,0,0,0,1
22.0,3,44175.0,0,6700.0,14.11,0.15,4.0,694,0,1,0,0,1,0,0,0,1,0
22.0,3,64614.0,0,8000.0,16.82,0.12,4.0,557,1,0,0,0,0,0,0,0,0,1
22.0,3,58689.0,0,6700.0,11.99,0.11,3.0,685,1,0,0,0,1,0,0,0,0,0
22.0,1,87591.0,0,6700.0,13.47,0.08,3.0,645,1,0,0,0,1,0,0,0,1,0
26.0,4,64699.0,4,8000.0,7.88,0.12,2.0,621,0,0,0,0,0,0,0,0,0,0
23.0,1,103373.0,5,6700.0,15.23,0.06,2.0,623,0,0,0,0,1,0,0,1,0,0
23.0,3,57255.0,0,16000.0,14.35,0.28,3.0,687,0,1,0,0,0,0,0,1,0,0
22.0,3,64723.0,0,7750.0,7.14,0.12,4.0,636,1,0,0,0,0,0,0,0,0,0
21.0,1,64804.0,0,14400.0,11.36,0.22,3.0,625,1,0,0,1,0,0,0,0,1,0
22.0,2,64602.0,0,8000.0,16.07,0.12,4.0,584,0,0,0,0,0,0,0,0,1,0
23.0,3,85359.0,0,6725.0,6.62,0.08,2.0,625,0,0,0,0,1,0,0,0,0,0
26.0,2,50350.0,5,6750.0,5.99,0.13,3.0,511,1,0,0,0,1,1,0,0,0,0
25.0,3,51288.0,3,6750.0,17.27,0.13,2.0,502,0,1,0,0,1,0,0,1,0,0
25.0,1,91035.0,3,6775.0,7.9,0.07,4.0,661,0,0,0,0,1,0,0,0,0,1
26.0,4,64860.0,3,16000.0,10.25,0.25,2.0,635,0,0,0,1,0,0,0,0,1,0
24.0,4,64653.0,3,9800.0,7.51,0.15,4.0,644,0,0,0,1,0,0,1,0,0,0
23.0,1,34106.0,0,6800.0,8.9,0.2,3.0,613,1,0,0,0,1,1,0,0,0,0
22.0,2,64421.0,0,2250.0,10.62,0.03,3.0,599,1,0,0,1,0,0,0,0,0,1
22.0,3,34358.0,2,6800.0,8.49,0.2,3.0,670,0,0,0,0,1,0,0,1,0,0
24.0,3,64558.0,1,3350.0,6.76,0.05,2.0,708,1,0,0,1,0,0,0,1,0,0
25.0,2,35579.0,0,6800.0,9.63,0.19,3.0,661,1,0,0,0,1,1,0,0,0,0
22.0,2,35790.0,0,6800.0,10.59,0.19,2.0,608,0,0,0,0,1,0,0,0,0,1
22.0,3,64923.0,1,10000.0,17.39,0.15,3.0,686,0,0,0,0,0,1,0,0,0,0
24.0,4,37614.0,1,6800.0,20.0,0.18,3.0,612,0,1,0,0,1,1,0,0,0,0
22.0,4,45295.0,0,6800.0,7.14,0.15,2.0,554,1,0,0,0,1,0,0,0,1,0
22.0,3,64220.0,0,2500.0,7.4,0.04,3.0,639,1,0,0,0,0,1,0,0,0,0
25.0,4,64677.0,4,10750.0,11.14,0.17,2.0,567,1,0,0,0,0,0,0,0,0,1
25.0,1,64408.0,4,16000.0,12.53,0.25,2.0,603,1,0,0,0,0,0,0,1,0,0
22.0,1,39160.0,0,6800.0,14.11,0.17,2.0,559,0,1,0,0,1,0,0,0,0,1
24.0,2,46725.0,0,6800.0,7.68,0.15,3.0,573,1,0,0,0,1,0,0,0,1,0
24.0,1,64710.0,1,7200.0,14.42,0.11,3.0,654,1,0,0,0,0,0,1,0,0,0
22.0,1,50288.0,1,6800.0,11.59,0.14,2.0,652,1,0,0,0,1,0,0,0,1,0
21.0,4,54920.0,0,6800.0,5.79,0.12,3.0,548,1,0,0,0,1,0,0,0,1,0
24.0,2,64519.0,0,6400.0,13.67,0.1,2.0,640,1,0,0,0,0,1,0,0,0,0
23.0,1,56174.0,0,6800.0,15.65,0.12,4.0,666,0,1,0,0,1,0,0,0,0,1
23.0,1,57332.0,1,6800.0,10.65,0.12,2.0,535,0,1,0,0,1,0,1,0,0,0
22.0,1,64968.0,0,4000.0,10.39,0.06,2.0,567,1,0,0,0,0,0,0,0,0,0
26.0,3,64706.0,5,6800.0,9.91,0.11,4.0,593,1,0,0,0,1,1,0,0,0,0
21.0,4,64492.0,1,12000.0,13.24,0.19,2.0,530,1,0,0,0,0,0,0,0,1,0
24.0,1,64902.0,0,21000.0,10.65,0.32,4.0,681,1,0,0,0,0,0,0,0,0,1
25.0,3,64752.0,1,4800.0,5.42,0.07,2.0,687,0,0,0,0,0,0,0,0,0,1
26.0,3,64499.0,1,5000.0,10.0,0.08,4.0,624,1,0,0,0,0,0,0,0,0,0
24.0,2,65812.0,1,6800.0,10.59,0.1,3.0,625,1,0,0,0,1,0,1,0,0,0
23.0,1,64230.0,2,10000.0,5.79,0.16,3.0,646,1,0,0,0,0,0,0,0,1,0
24.0,1,64551.0,5,2400.0,10.36,0.04,2.0,598,1,0,0,0,0,0,0,0,0,0
25.0,2,64663.0,1,2000.0,10.75,0.03,4.0,683,1,0,0,1,0,1,0,0,0,0
23.0,3,59147.0,1,6800.0,6.54,0.11,4.0,574,0,1,0,0,1,0,0,0,1,0
22.0,2,64926.0,0,1500.0,13.79,0.02,2.0,672,0,0,0,0,0,1,0,0,0,0
23.0,2,67156.0,0,6800.0,11.49,0.1,2.0,662,0,0,0,0,1,0,0,0,0,1
22.0,1,67015.0,0,6800.0,11.99,0.1,2.0,623,1,0,0,0,1,1,0,0,0,0
24.0,2,73058.0,3,6800.0,7.51,0.09,2.0,574,0,0,0,0,1,0,0,0,0,1
22.0,3,79795.0,0,6800.0,10.37,0.09,3.0,603,1,0,0,0,1,0,0,0,1,0
26.0,3,65106.0,4,13000.0,7.9,0.2,3.0,661,1,0,0,1,0,0,0,0,0,1
25.0,3,82731.0,0,6800.0,8.49,0.08,4.0,617,1,0,0,0,1,0,0,0,0,0
22.0,1,64656.0,0,6500.0,13.61,0.1,3.0,683,1,0,0,0,0,1,0,0,0,0
23.0,4,57449.0,0,25000.0,7.49,0.44,3.0,705,0,1,0,0,0,0,0,1,0,0
26.0,3,65079.0,3,4000.0,6.76,0.06,3.0,629,1,0,0,0,0,0,0,1,0,0
23.0,3,64691.0,0,7000.0,7.49,0.11,3.0,573,1,0,0,0,0,0,0,0,0,0
24.0,1,64796.0,3,13500.0,10.99,0.21,4.0,654,1,0,0,0,0,0,0,0,1,0
25.0,1,85098.0,3,6800.0,5.42,0.08,2.0,618,1,0,0,0,1,0,1,0,0,0
22.0,1,93312.0,0,6800.0,13.22,0.07,3.0,625,1,0,0,0,1,1,0,0,0,0
25.0,4,116378.0,0,6500.0,14.61,0.06,2.0,655,0,1,0,0,1,0,0,1,0,0
23.0,1,30638.0,0,6475.0,9.91,0.21,3.0,484,1,0,0,0,1,0,0,0,0,0
25.0,1,64539.0,4,6475.0,10.59,0.1,4.0,652,1,0,0,0,1,0,0,0,1,0
23.0,3,96701.0,2,6475.0,6.99,0.07,3.0,496,0,1,0,0,1,0,0,0,1,0
26.0,2,58104.0,1,6000.0,14.61,0.1,3.0,672,0,1,0,0,0,0,1,0,0,0
22.0,1,36054.0,0,6450.0,11.01,0.18,3.0,637,0,1,0,0,1,0,1,0,0,0
26.0,1,65442.0,4,13600.0,10.99,0.21,4.0,698,1,0,0,1,0,1,0,0,0,0
25.0,1,38245.0,3,6450.0,14.42,0.17,3.0,691,0,1,0,0,1,0,1,0,0,0
25.0,3,65329.0,0,15000.0,6.03,0.23,3.0,589,1,0,0,1,0,1,0,0,0,0
24.0,1,85055.0,2,6425.0,13.72,0.08,2.0,631,0,0,0,0,1,0,0,1,0,0
23.0,2,65297.0,0,2000.0,9.62,0.03,4.0,590,0,0,0,0,0,0,0,0,0,0
21.0,1,24786.0,0,6400.0,10.99,0.26,3.0,522,0,1,0,0,1,0,0,0,1,0
22.0,4,29941.0,0,6400.0,11.01,0.21,3.0,552,0,0,0,0,1,1,0,0,0,0
21.0,3,29507.0,0,6400.0,10.95,0.22,3.0,655,1,0,0,0,1,1,0,0,0,0
23.0,4,30829.0,0,6400.0,12.84,0.21,3.0,636,0,0,0,0,1,1,0,0,0,0
24.0,2,32793.0,0,6400.0,10.37,0.2,3.0,635,1,0,0,0,1,0,0,1,0,0
24.0,2,34328.0,0,6400.0,14.75,0.19,2.0,619,0,0,0,0,1,0,0,0,0,1
22.0,3,35930.0,3,6400.0,11.01,0.18,4.0,710,0,0,0,0,1,1,0,0,0,0
25.0,2,35939.0,6,6400.0,16.29,0.18,2.0,511,0,1,0,0,1,0,1,0,0,0
23.0,2,37183.0,0,6400.0,6.99,0.17,4.0,626,0,0,0,0,1,1,0,0,0,0
26.0,3,65368.0,5,6000.0,7.88,0.09,2.0,612,1,0,0,0,0,0,0,0,1,0
22.0,4,37042.0,1,6400.0,15.99,0.17,2.0,597,0,1,0,0,1,0,1,0,0,0
23.0,4,36967.0,1,6400.0,11.01,0.17,3.0,641,1,0,0,0,1,0,0,0,0,1
23.0,3,36909.0,0,6400.0,11.01,0.17,3.0,687,1,0,0,0,1,0,0,1,0,0
23.0,3,65367.0,0,15000.0,10.75,0.23,4.0,657,1,0,0,0,0,1,0,0,0,0
21.0,2,65121.0,0,16000.0,15.65,0.25,4.0,640,1,0,0,0,0,1,0,0,0,0
22.0,3,37187.0,2,6400.0,16.0,0.17,3.0,596,0,1,0,0,1,0,0,0,0,0
23.0,2,65666.0,0,8600.0,6.03,0.13,3.0,603,0,0,0,0,0,1,0,0,0,0
25.0,4,65626.0,2,10750.0,5.79,0.16,2.0,667,1,0,0,0,0,0,1,0,0,0
25.0,3,38067.0,4,6400.0,11.49,0.17,4.0,541,0,0,0,0,1,0,0,1,0,0
26.0,3,38684.0,0,6400.0,7.51,0.17,3.0,615,0,0,0,0,1,0,0,0,0,1
24.0,3,65602.0,2,6000.0,10.99,0.09,2.0,624,1,0,0,0,0,0,0,0,0,0
23.0,2,58085.0,0,18000.0,10.95,0.31,3.0,609,0,1,0,0,0,0,0,1,0,0
22.0,2,65917.0,1,6000.0,8.9,0.09,2.0,644,0,0,0,0,0,0,0,0,1,0
22.0,2,38429.0,0,6400.0,9.32,0.17,4.0,642,1,0,0,0,1,0,0,1,0,0
22.0,1,65391.0,0,11700.0,12.87,0.18,2.0,603,1,0,0,0,0,0,0,1,0,0
21.0,4,65323.0,0,12000.0,10.0,0.18,2.0,597,1,0,0,0,0,0,0,0,0,0
21.0,1,65526.0,0,2700.0,14.72,0.04,4.0,678,1,0,0,0,0,0,0,0,1,0
22.0,3,65766.0,1,11500.0,5.99,0.17,4.0,634,1,0,0,0,0,0,0,0,0,1
22.0,1,65826.0,0,6400.0,9.62,0.1,4.0,612,0,0,0,1,0,0,0,0,1,0
23.0,2,65674.0,0,2000.0,10.74,0.03,3.0,637,1,0,0,0,0,1,0,0,0,0
26.0,3,39182.0,4,6400.0,14.35,0.16,4.0,664,1,0,0,0,1,0,0,0,0,1
22.0,1,65809.0,0,5000.0,6.03,0.08,2.0,619,1,0,0,0,0,0,0,1,0,0
23.0,2,39117.0,0,6400.0,8.9,0.16,4.0,687,1,0,0,0,1,1,0,0,0,0
24.0,3,40625.0,3,6400.0,9.99,0.16,2.0,605,0,0,0,0,1,0,0,1,0,0
26.0,1,42121.0,8,6400.0,17.49,0.15,3.0,553,0,1,0,0,1,0,1,0,0,0
26.0,1,66035.0,1,5000.0,6.62,0.08,2.0,646,0,0,0,0,0,1,0,0,0,0
21.0,2,43208.0,0,6400.0,12.69,0.15,4.0,672,0,0,0,0,1,0,0,1,0,0
22.0,1,35804.0,2,6400.0,15.95,0.18,4.0,676,0,1,0,0,1,0,0,0,0,0
22.0,3,66151.0,0,15750.0,6.62,0.24,4.0,662,1,0,0,0,0,0,0,0,1,0
23.0,3,42831.0,0,6400.0,11.01,0.15,4.0,633,1,0,0,0,1,1,0,0,0,0
26.0,2,65931.0,5,9600.0,6.62,0.15,3.0,590,1,0,0,0,0,0,0,0,1,0
23.0,1,65963.0,2,4800.0,12.42,0.07,2.0,621,1,0,0,0,0,1,0,0,0,0
26.0,2,44495.0,3,6400.0,5.99,0.14,3.0,644,1,0,0,0,1,0,0,1,0,0
23.0,2,45302.0,2,6400.0,11.01,0.14,4.0,650,1,0,0,0,1,0,0,0,0,0
